month,geo,programme,seniority,skill,n
2026-09,nl,informatica,medior,sql,1
2026-09,nl,informatica,medior,typescript,2
2026-09,nl,informatica,senior,agile-scrum,16
2026-09,nl,informatica,senior,ai-llm,34
2026-09,nl,informatica,senior,android,4
2026-09,nl,informatica,senior,angular,7
2026-09,nl,informatica,senior,aws,9
2026-09,nl,informatica,senior,azure,22
2026-09,nl,informatica,senior,ci-cd,5
2026-09,nl,informatica,senior,cpp,4
2026-09,nl,informatica,senior,crm,4
2026-09,nl,informatica,senior,csharp,10
2026-09,nl,informatica,senior,cybersecurity,35
2026-09,nl,informatica,senior,data-modelling,3
2026-09,nl,informatica,senior,docker,2
2026-09,nl,informatica,senior,dotnet,15
2026-09,nl,informatica,senior,dutch-language,1
2026-09,nl,informatica,senior,electronics,1
2026-09,nl,informatica,senior,embedded,4
2026-09,nl,informatica,senior,erp,10
2026-09,nl,informatica,senior,etl,7
2026-09,nl,informatica,senior,excel,1
2026-09,nl,informatica,senior,git,4
2026-09,nl,informatica,senior,golang,4
2026-09,nl,informatica,senior,ios,7
2026-09,nl,informatica,senior,iot,2
2026-09,nl,informatica,senior,iso27001,1
2026-09,nl,informatica,senior,java,23
2026-09,nl,informatica,senior,javascript,9
2026-09,nl,informatica,senior,kotlin,2
2026-09,nl,informatica,senior,kubernetes,12
2026-09,nl,informatica,senior,linux,3
2026-09,nl,informatica,senior,machine-learning,11
2026-09,nl,informatica,senior,networking,2
2026-09,nl,informatica,senior,nodejs,1
2026-09,nl,informatica,senior,php,5
2026-09,nl,informatica,senior,plc,5
2026-09,nl,informatica,senior,python,8
2026-09,nl,informatica,senior,react,6
2026-09,nl,informatica,senior,requirements,3
2026-09,nl,informatica,senior,rest-api,6
2026-09,nl,informatica,senior,spark,6
2026-09,nl,informatica,senior,spring,3
2026-09,nl,informatica,senior,sql,3
2026-09,nl,informatica,senior,stakeholder-management,13
2026-09,nl,informatica,senior,swift,1
2026-09,nl,informatica,senior,terraform,5
2026-09,nl,informatica,senior,testing,5
2026-09,nl,informatica,senior,typescript,5
2026-09,nl,informatica,senior,ux-design,3
2026-09,nl,informatica,senior,vue,5
2026-09,nl,informatica,senior,windows-server,2
2026-09,nl,informatica,unknown,agile-scrum,15
2026-09,nl,informatica,unknown,ai-llm,58
2026-09,nl,informatica,unknown,android,5
2026-09,nl,informatica,unknown,angular,9
2026-09,nl,informatica,unknown,aws,5
2026-09,nl,informatica,unknown,azure,42
2026-09,nl,informatica,unknown,c,2
2026-09,nl,informatica,unknown,ci-cd,10
2026-09,nl,informatica,unknown,cpp,6
2026-09,nl,informatica,unknown,crm,3
2026-09,nl,informatica,unknown,csharp,12
2026-09,nl,informatica,unknown,cybersecurity,59
2026-09,nl,informatica,unknown,data-analysis,1
2026-09,nl,informatica,unknown,data-modelling,1
2026-09,nl,informatica,unknown,docker,3
2026-09,nl,informatica,unknown,dotnet,16
2026-09,nl,informatica,unknown,dutch-language,6
2026-09,nl,informatica,unknown,electronics,5
2026-09,nl,informatica,unknown,embedded,8
2026-09,nl,informatica,unknown,erp,16
2026-09,nl,informatica,unknown,etl,7
2026-09,nl,informatica,unknown,excel,1
2026-09,nl,informatica,unknown,flutter,2
2026-09,nl,informatica,unknown,gcp,3
2026-09,nl,informatica,unknown,git,5
2026-09,nl,informatica,unknown,golang,2
2026-09,nl,informatica,unknown,html-css,3
2026-09,nl,informatica,unknown,ios,2
2026-09,nl,informatica,unknown,iot,1
2026-09,nl,informatica,unknown,iso27001,3
2026-09,nl,informatica,unknown,java,24
2026-09,nl,informatica,unknown,javascript,4
2026-09,nl,informatica,unknown,kotlin,4
2026-09,nl,informatica,unknown,kubernetes,18
2026-09,nl,informatica,unknown,laravel,3
2026-09,nl,informatica,unknown,linux,5
2026-09,nl,informatica,unknown,machine-learning,30
2026-09,nl,informatica,unknown,networking,5
2026-09,nl,informatica,unknown,nodejs,1
2026-09,nl,informatica,unknown,nosql,1
2026-09,nl,informatica,unknown,php,11
2026-09,nl,informatica,unknown,plc,19
2026-09,nl,informatica,unknown,power-bi,1
2026-09,nl,informatica,unknown,process-modelling,1
2026-09,nl,informatica,unknown,python,16
2026-09,nl,informatica,unknown,react,8
2026-09,nl,informatica,unknown,requirements,5
2026-09,nl,informatica,unknown,rest-api,5
2026-09,nl,informatica,unknown,robotics,9
2026-09,nl,informatica,unknown,spark,9
2026-09,nl,informatica,unknown,spring,5
2026-09,nl,informatica,unknown,sql,8
2026-09,nl,informatica,unknown,stakeholder-management,5
2026-09,nl,informatica,unknown,terraform,4
2026-09,nl,informatica,unknown,testing,9
2026-09,nl,informatica,unknown,typescript,7
2026-09,nl,informatica,unknown,ux-design,11
2026-09,nl,informatica,unknown,vue,3
2026-09,nl,informatica,unknown,windows-server,7
2026-09,nl,technische-informatica,all,agile-scrum,11
2026-09,nl,technische-informatica,all,ai-llm,13
2026-09,nl,technische-informatica,all,angular,2
2026-09,nl,technische-informatica,all,aws,7
2026-09,nl,technische-informatica,all,azure,39
2026-09,nl,technische-informatica,all,ci-cd,7
2026-09,nl,technische-informatica,all,crm,1
2026-09,nl,technische-informatica,all,cybersecurity,87
2026-09,nl,technische-informatica,all,data-modelling,1
2026-09,nl,technische-informatica,all,docker,3
2026-09,nl,technische-informatica,all,dotnet,3
2026-09,nl,technische-informatica,all,dutch-language,4
2026-09,nl,technische-informatica,all,electronics,6
2026-09,nl,technische-informatica,all,embedded,11
2026-09,nl,technische-informatica,all,erp,6
2026-09,nl,technische-informatica,all,etl,3
2026-09,nl,technische-informatica,all,gcp,3
2026-09,nl,technische-informatica,all,git,3
2026-09,nl,technische-informatica,all,golang,3
2026-09,nl,technische-informatica,all,ios,1
2026-09,nl,technische-informatica,all,iot,3
2026-09,nl,technische-informatica,all,iso27001,6
2026-09,nl,technische-informatica,all,java,8
2026-09,nl,technische-informatica,all,javascript,1
2026-09,nl,technische-informatica,all,kubernetes,21
2026-09,nl,technische-informatica,all,linux,11
2026-09,nl,technische-informatica,all,machine-learning,7
2026-09,nl,technische-informatica,all,networking,20
2026-09,nl,technische-informatica,all,php,2
2026-09,nl,technische-informatica,all,plc,22
2026-09,nl,technische-informatica,all,power-bi,1
2026-09,nl,technische-informatica,all,process-modelling,2
2026-09,nl,technische-informatica,all,python,5
2026-09,nl,technische-informatica,all,requirements,4
2026-09,nl,technische-informatica,all,robotics,1
2026-09,nl,technische-informatica,all,spark,5
2026-09,nl,technische-informatica,all,spring,2
2026-09,nl,technische-informatica,all,sql,7
2026-09,nl,technische-informatica,all,stakeholder-management,4
2026-09,nl,technische-informatica,all,terraform,9
2026-09,nl,technische-informatica,all,testing,10
2026-09,nl,technische-informatica,all,typescript,1
2026-09,nl,technische-informatica,all,ux-design,2
2026-09,nl,technische-informatica,all,windows-server,13
2026-09,nl,technische-informatica,entry,cybersecurity,1
2026-09,nl,technische-informatica,entry,iot,1
2026-09,nl,technische-informatica,entry,plc,8
2026-09,nl,technische-informatica,entry,stakeholder-management,1
2026-09,nl,technische-informatica,entry,testing,2
2026-09,nl,technische-informatica,internship,cybersecurity,1
2026-09,nl,technische-informatica,internship,plc,6
2026-09,nl,technische-informatica,internship,testing,2
2026-09,nl,technische-informatica,junior,iot,1
2026-09,nl,technische-informatica,junior,plc,2
2026-09,nl,technische-informatica,junior,stakeholder-management,1
2026-09,nl,technische-informatica,medior,ai-llm,2
2026-09,nl,technische-informatica,medior,azure,1
2026-09,nl,technische-informatica,medior,cybersecurity,1
2026-09,nl,technische-informatica,medior,dotnet,1
2026-09,nl,technische-informatica,medior,gcp,2
2026-09,nl,technische-informatica,medior,iso27001,2
2026-09,nl,technische-informatica,medior,java,1
2026-09,nl,technische-informatica,medior,javascript,1
2026-09,nl,technische-informatica,medior,plc,1
2026-09,nl,technische-informatica,medior,python,1
2026-09,nl,technische-informatica,medior,sql,1
2026-09,nl,technische-informatica,medior,typescript,1
2026-09,nl,technische-informatica,medior,windows-server,1
2026-09,nl,technische-informatica,senior,agile-scrum,5
2026-09,nl,technische-informatica,senior,ai-llm,1
2026-09,nl,technische-informatica,senior,angular,2
2026-09,nl,technische-informatica,senior,aws,3
2026-09,nl,technische-informatica,senior,azure,11
2026-09,nl,technische-informatica,senior,ci-cd,2
2026-09,nl,technische-informatica,senior,crm,1
2026-09,nl,technische-informatica,senior,cybersecurity,29
2026-09,nl,technische-informatica,senior,data-modelling,1
2026-09,nl,technische-informatica,senior,docker,1
2026-09,nl,technische-informatica,senior,dotnet,1
2026-09,nl,technische-informatica,senior,electronics,1
2026-09,nl,technische-informatica,senior,embedded,4
2026-09,nl,technische-informatica,senior,erp,1
2026-09,nl,technische-informatica,senior,etl,1
2026-09,nl,technische-informatica,senior,git,2
2026-09,nl,technische-informatica,senior,golang,2
2026-09,nl,technische-informatica,senior,iot,1
2026-09,nl,technische-informatica,senior,iso27001,1
2026-09,nl,technische-informatica,senior,java,4
2026-09,nl,technische-informatica,senior,kubernetes,7
2026-09,nl,technische-informatica,senior,linux,3
2026-09,nl,technische-informatica,senior,machine-learning,1
2026-09,nl,technische-informatica,senior,networking,7
2026-09,nl,technische-informatica,senior,plc,1
2026-09,nl,technische-informatica,senior,python,1
2026-09,nl,technische-informatica,senior,requirements,2
2026-09,nl,technische-informatica,senior,spark,1
2026-09,nl,technische-informatica,senior,spring,2
2026-09,nl,technische-informatica,senior,sql,1
2026-09,nl,technische-informatica,senior,stakeholder-management,2
2026-09,nl,technische-informatica,senior,terraform,5
2026-09,nl,technische-informatica,senior,testing,3
2026-09,nl,technische-informatica,senior,windows-server,2
2026-09,nl,technische-informatica,unknown,agile-scrum,6
2026-09,nl,technische-informatica,unknown,ai-llm,10
2026-09,nl,technische-informatica,unknown,aws,4
2026-09,nl,technische-informatica,unknown,azure,27
2026-09,nl,technische-informatica,unknown,ci-cd,5
2026-09,nl,technische-informatica,unknown,cybersecurity,56
2026-09,nl,technische-informatica,unknown,docker,2
2026-09,nl,technische-informatica,unknown,dotnet,1
2026-09,nl,technische-informatica,unknown,dutch-language,4
2026-09,nl,technische-informatica,unknown,electronics,5
2026-09,nl,technische-informatica,unknown,embedded,7
2026-09,nl,technische-informatica,unknown,erp,5
2026-09,nl,technische-informatica,unknown,etl,2
2026-09,nl,technische-informatica,unknown,gcp,1
2026-09,nl,technische-informatica,unknown,git,1
2026-09,nl,technische-informatica,unknown,golang,1
2026-09,nl,technische-informatica,unknown,ios,1
2026-09,nl,technische-informatica,unknown,iot,1
2026-09,nl,technische-informatica,unknown,iso27001,3
2026-09,nl,technische-informatica,unknown,java,3
2026-09,nl,technische-informatica,unknown,kubernetes,14
2026-09,nl,technische-informatica,unknown,linux,8
2026-09,nl,technische-informatica,unknown,machine-learning,6
2026-09,nl,technische-informatica,unknown,networking,13
2026-09,nl,technische-informatica,unknown,php,2
2026-09,nl,technische-informatica,unknown,plc,12
2026-09,nl,technische-informatica,unknown,power-bi,1
2026-09,nl,technische-informatica,unknown,process-modelling,2
2026-09,nl,technische-informatica,unknown,python,3
2026-09,nl,technische-informatica,unknown,requirements,2
2026-09,nl,technische-informatica,unknown,robotics,1
2026-09,nl,technische-informatica,unknown,spark,4
2026-09,nl,technische-informatica,unknown,sql,5
2026-09,nl,technische-informatica,unknown,stakeholder-management,1
2026-09,nl,technische-informatica,unknown,terraform,4
2026-09,nl,technische-informatica,unknown,testing,5
2026-09,nl,technische-informatica,unknown,ux-design,2
2026-09,nl,technische-informatica,unknown,windows-server,10
2026-09,p:drenthe,all,all,angular,1
2026-09,p:drenthe,all,all,dotnet,1
2026-09,p:drenthe,all,all,kubernetes,1
2026-09,p:drenthe,all,all,plc,1
2026-09,p:drenthe,all,unknown,angular,1
2026-09,p:drenthe,all,unknown,dotnet,1
2026-09,p:drenthe,all,unknown,kubernetes,1
2026-09,p:drenthe,all,unknown,plc,1
2026-09,p:drenthe,informatica,all,angular,1
2026-09,p:drenthe,informatica,all,dotnet,1
2026-09,p:drenthe,informatica,all,kubernetes,1
2026-09,p:drenthe,informatica,unknown,angular,1
2026-09,p:drenthe,informatica,unknown,dotnet,1
2026-09,p:drenthe,informatica,unknown,kubernetes,1
2026-09,p:drenthe,technische-informatica,all,kubernetes,1
2026-09,p:drenthe,technische-informatica,all,plc,1
2026-09,p:drenthe,technische-informatica,unknown,kubernetes,1
2026-09,p:drenthe,technische-informatica,unknown,plc,1
2026-09,p:flevoland,all,all,aws,1
2026-09,p:flevoland,all,all,electronics,1
2026-09,p:flevoland,all,all,embedded,1
2026-09,p:flevoland,all,all,erp,1
2026-09,p:flevoland,all,all,networking,1
2026-09,p:flevoland,all,senior,aws,1
2026-09,p:flevoland,all,senior,erp,1
2026-09,p:flevoland,all,unknown,electronics,1
2026-09,p:flevoland,all,unknown,embedded,1
2026-09,p:flevoland,all,unknown,networking,1
2026-09,p:flevoland,business-it-management,all,networking,1
2026-09,p:flevoland,business-it-management,unknown,networking,1
2026-09,p:flevoland,informatica,all,aws,1
2026-09,p:flevoland,informatica,senior,aws,1
2026-09,p:flevoland,technische-informatica,all,electronics,1
2026-09,p:flevoland,technische-informatica,all,embedded,1
2026-09,p:flevoland,technische-informatica,all,erp,1
2026-09,p:flevoland,technische-informatica,senior,erp,1
2026-09,p:flevoland,technische-informatica,unknown,electronics,1
2026-09,p:flevoland,technische-informatica,unknown,embedded,1
2026-09,p:friesland,all,all,agile-scrum,4
2026-09,p:friesland,all,all,ai-llm,1
2026-09,p:friesland,all,all,angular,4
2026-09,p:friesland,all,all,azure,2
2026-09,p:friesland,all,all,electronics,1
2026-09,p:friesland,all,all,iso27001,1
2026-09,p:friesland,all,all,java,5
2026-09,p:friesland,all,all,kubernetes,1
2026-09,p:friesland,all,all,plc,2
2026-09,p:friesland,all,all,sql,1
2026-09,p:friesland,all,all,testing,1
2026-09,p:friesland,all,medior,iso27001,1
2026-09,p:friesland,all,senior,agile-scrum,4
2026-09,p:friesland,all,senior,ai-llm,1
2026-09,p:friesland,all,senior,angular,2
2026-09,p:friesland,all,senior,java,3
2026-09,p:friesland,all,senior,testing,1
2026-09,p:friesland,all,unknown,angular,2
2026-09,p:friesland,all,unknown,azure,2
2026-09,p:friesland,all,unknown,electronics,1
2026-09,p:friesland,all,unknown,java,2
2026-09,p:friesland,all,unknown,kubernetes,1
2026-09,p:friesland,all,unknown,plc,2
2026-09,p:friesland,all,unknown,sql,1
2026-09,p:friesland,business-it-management,all,azure,1
2026-09,p:friesland,business-it-management,all,kubernetes,1
2026-09,p:friesland,business-it-management,unknown,azure,1
2026-09,p:friesland,business-it-management,unknown,kubernetes,1
2026-09,p:friesland,informatica,all,agile-scrum,4
2026-09,p:friesland,informatica,all,ai-llm,1
2026-09,p:friesland,informatica,all,angular,4
2026-09,p:friesland,informatica,all,azure,2
2026-09,p:friesland,informatica,all,electronics,1
2026-09,p:friesland,informatica,all,java,5
2026-09,p:friesland,informatica,all,kubernetes,1
2026-09,p:friesland,informatica,all,plc,1
2026-09,p:friesland,informatica,all,sql,1
2026-09,p:friesland,informatica,all,testing,1
2026-09,p:friesland,informatica,senior,agile-scrum,4
2026-09,p:friesland,informatica,senior,ai-llm,1
2026-09,p:friesland,informatica,senior,angular,2
2026-09,p:friesland,informatica,senior,java,3
2026-09,p:friesland,informatica,senior,testing,1
2026-09,p:friesland,informatica,unknown,angular,2
2026-09,p:friesland,informatica,unknown,azure,2
2026-09,p:friesland,informatica,unknown,electronics,1
2026-09,p:friesland,informatica,unknown,java,2
2026-09,p:friesland,informatica,unknown,kubernetes,1
2026-09,p:friesland,informatica,unknown,plc,1
2026-09,p:friesland,informatica,unknown,sql,1
2026-09,p:friesland,technische-informatica,all,agile-scrum,3
2026-09,p:friesland,technische-informatica,all,angular,2
2026-09,p:friesland,technische-informatica,all,azure,1
2026-09,p:friesland,technische-informatica,all,iso27001,1
2026-09,p:friesland,technische-informatica,all,java,2
2026-09,p:friesland,technische-informatica,all,plc,2
2026-09,p:friesland,technische-informatica,medior,iso27001,1
2026-09,p:friesland,technische-informatica,senior,agile-scrum,3
2026-09,p:friesland,technische-informatica,senior,angular,2
2026-09,p:friesland,technische-informatica,senior,java,2
2026-09,p:friesland,technische-informatica,unknown,azure,1
2026-09,p:friesland,technische-informatica,unknown,plc,2
2026-09,p:gelderland,all,all,agile-scrum,3
2026-09,p:gelderland,all,all,ai-llm,1
2026-09,p:gelderland,all,all,azure,9
2026-09,p:gelderland,all,all,data-analysis,1
2026-09,p:gelderland,all,all,dutch-language,2
2026-09,p:gelderland,all,all,erp,3
2026-09,p:gelderland,all,all,git,1
2026-09,p:gelderland,all,all,ios,1
2026-09,p:gelderland,all,all,java,4
2026-09,p:gelderland,all,all,kotlin,1
2026-09,p:gelderland,all,all,kubernetes,1
2026-09,p:gelderland,all,all,machine-learning,1
2026-09,p:gelderland,all,all,networking,1
2026-09,p:gelderland,all,all,plc,3
2026-09,p:gelderland,all,all,requirements,3
2026-09,p:gelderland,all,all,spark,1
2026-09,p:gelderland,all,all,spring,1
2026-09,p:gelderland,all,all,stakeholder-management,1
2026-09,p:gelderland,all,all,testing,2
2026-09,p:gelderland,all,all,windows-server,9
2026-09,p:gelderland,all,entry,azure,1
2026-09,p:gelderland,all,entry,dutch-language,1
2026-09,p:gelderland,all,entry,windows-server,1
2026-09,p:gelderland,all,junior,azure,1
2026-09,p:gelderland,all,junior,dutch-language,1
2026-09,p:gelderland,all,junior,windows-server,1
2026-09,p:gelderland,all,medior,erp,3
2026-09,p:gelderland,all,medior,requirements,2
2026-09,p:gelderland,all,senior,agile-scrum,1
2026-09,p:gelderland,all,senior,git,1
2026-09,p:gelderland,all,senior,java,1
2026-09,p:gelderland,all,senior,kubernetes,1
2026-09,p:gelderland,all,senior,plc,1
2026-09,p:gelderland,all,senior,stakeholder-management,1
2026-09,p:gelderland,all,unknown,agile-scrum,2
2026-09,p:gelderland,all,unknown,ai-llm,1
2026-09,p:gelderland,all,unknown,azure,8
2026-09,p:gelderland,all,unknown,data-analysis,1
2026-09,p:gelderland,all,unknown,dutch-language,1
2026-09,p:gelderland,all,unknown,ios,1
2026-09,p:gelderland,all,unknown,java,3
2026-09,p:gelderland,all,unknown,kotlin,1
2026-09,p:gelderland,all,unknown,machine-learning,1
2026-09,p:gelderland,all,unknown,networking,1
2026-09,p:gelderland,all,unknown,plc,2
2026-09,p:gelderland,all,unknown,requirements,1
2026-09,p:gelderland,all,unknown,spark,1
2026-09,p:gelderland,all,unknown,spring,1
2026-09,p:gelderland,all,unknown,testing,2
2026-09,p:gelderland,all,unknown,windows-server,8
2026-09,p:gelderland,business-it-management,all,erp,3
2026-09,p:gelderland,business-it-management,all,requirements,2
2026-09,p:gelderland,business-it-management,all,windows-server,1
2026-09,p:gelderland,business-it-management,medior,erp,3
2026-09,p:gelderland,business-it-management,medior,requirements,2
2026-09,p:gelderland,business-it-management,unknown,windows-server,1
2026-09,p:gelderland,informatica,all,agile-scrum,3
2026-09,p:gelderland,informatica,all,ai-llm,1
2026-09,p:gelderland,informatica,all,azure,2
2026-09,p:gelderland,informatica,all,git,1
2026-09,p:gelderland,informatica,all,java,4
2026-09,p:gelderland,informatica,all,kotlin,1
2026-09,p:gelderland,informatica,all,kubernetes,1
2026-09,p:gelderland,informatica,all,machine-learning,1
2026-09,p:gelderland,informatica,all,plc,3
2026-09,p:gelderland,informatica,all,requirements,1
2026-09,p:gelderland,informatica,all,spark,1
2026-09,p:gelderland,informatica,all,spring,1
2026-09,p:gelderland,informatica,all,stakeholder-management,1
2026-09,p:gelderland,informatica,all,testing,2
2026-09,p:gelderland,informatica,all,windows-server,1
2026-09,p:gelderland,informatica,senior,agile-scrum,1
2026-09,p:gelderland,informatica,senior,git,1
2026-09,p:gelderland,informatica,senior,java,1
2026-09,p:gelderland,informatica,senior,kubernetes,1
2026-09,p:gelderland,informatica,senior,plc,1
2026-09,p:gelderland,informatica,senior,stakeholder-management,1
2026-09,p:gelderland,informatica,unknown,agile-scrum,2
2026-09,p:gelderland,informatica,unknown,ai-llm,1
2026-09,p:gelderland,informatica,unknown,azure,2
2026-09,p:gelderland,informatica,unknown,java,3
2026-09,p:gelderland,informatica,unknown,kotlin,1
2026-09,p:gelderland,informatica,unknown,machine-learning,1
2026-09,p:gelderland,informatica,unknown,plc,2
2026-09,p:gelderland,informatica,unknown,requirements,1
2026-09,p:gelderland,informatica,unknown,spark,1
2026-09,p:gelderland,informatica,unknown,spring,1
2026-09,p:gelderland,informatica,unknown,testing,2
2026-09,p:gelderland,informatica,unknown,windows-server,1
2026-09,p:gelderland,technische-informatica,all,azure,5
2026-09,p:gelderland,technische-informatica,all,dutch-language,1
2026-09,p:gelderland,technische-informatica,all,git,1
2026-09,p:gelderland,technische-informatica,all,ios,1
2026-09,p:gelderland,technische-informatica,all,networking,1
2026-09,p:gelderland,technische-informatica,all,spark,1
2026-09,p:gelderland,technische-informatica,all,windows-server,4
2026-09,p:gelderland,technische-informatica,senior,git,1
2026-09,p:gelderland,technische-informatica,unknown,azure,5
2026-09,p:gelderland,technische-informatica,unknown,dutch-language,1
2026-09,p:gelderland,technische-informatica,unknown,ios,1
2026-09,p:gelderland,technische-informatica,unknown,networking,1
2026-09,p:gelderland,technische-informatica,unknown,spark,1
2026-09,p:gelderland,technische-informatica,unknown,windows-server,4
2026-09,p:groningen,all,all,agile-scrum,4
2026-09,p:groningen,all,all,ai-llm,1
2026-09,p:groningen,all,all,azure,1
2026-09,p:groningen,all,all,cybersecurity,4
2026-09,p:groningen,all,all,data-analysis,1
2026-09,p:groningen,all,all,erp,3
2026-09,p:groningen,all,all,etl,1
2026-09,p:groningen,all,entry,erp,1
2026-09,p:groningen,all,junior,erp,1
2026-09,p:groningen,all,medior,agile-scrum,1
2026-09,p:groningen,all,medior,cybersecurity,1
2026-09,p:groningen,all,medior,data-analysis,1
2026-09,p:groningen,all,medior,erp,2
2026-09,p:groningen,all,senior,agile-scrum,2
2026-09,p:groningen,all,senior,ai-llm,1
2026-09,p:groningen,all,unknown,agile-scrum,1
2026-09,p:groningen,all,unknown,azure,1
2026-09,p:groningen,all,unknown,cybersecurity,3
2026-09,p:groningen,all,unknown,etl,1
2026-09,p:groningen,business-it-management,all,agile-scrum,3
2026-09,p:groningen,business-it-management,all,ai-llm,1
2026-09,p:groningen,business-it-management,all,cybersecurity,1
2026-09,p:groningen,business-it-management,all,data-analysis,1
2026-09,p:groningen,business-it-management,all,erp,2
2026-09,p:groningen,business-it-management,medior,cybersecurity,1
2026-09,p:groningen,business-it-management,medior,data-analysis,1
2026-09,p:groningen,business-it-management,medior,erp,2
2026-09,p:groningen,business-it-management,senior,agile-scrum,2
2026-09,p:groningen,business-it-management,senior,ai-llm,1
2026-09,p:groningen,business-it-management,unknown,agile-scrum,1
2026-09,p:groningen,informatica,all,agile-scrum,2
2026-09,p:groningen,informatica,all,azure,1
2026-09,p:groningen,informatica,all,cybersecurity,3
2026-09,p:groningen,informatica,all,etl,1
2026-09,p:groningen,informatica,medior,agile-scrum,1
2026-09,p:groningen,informatica,senior,agile-scrum,1
2026-09,p:groningen,informatica,unknown,azure,1
2026-09,p:groningen,informatica,unknown,cybersecurity,3
2026-09,p:groningen,informatica,unknown,etl,1
2026-09,p:groningen,technische-informatica,all,azure,1
2026-09,p:groningen,technische-informatica,all,cybersecurity,3
2026-09,p:groningen,technische-informatica,all,etl,1
2026-09,p:groningen,technische-informatica,unknown,azure,1
2026-09,p:groningen,technische-informatica,unknown,cybersecurity,3
2026-09,p:groningen,technische-informatica,unknown,etl,1
2026-09,p:limburg,all,all,agile-scrum,2
2026-09,p:limburg,all,all,ai-llm,2
2026-09,p:limburg,all,all,cybersecurity,5
2026-09,p:limburg,all,all,erp,4
2026-09,p:limburg,all,all,java,4
2026-09,p:limburg,all,all,kubernetes,1
2026-09,p:limburg,all,all,linux,2
2026-09,p:limburg,all,all,networking,1
2026-09,p:limburg,all,all,plc,4
2026-09,p:limburg,all,all,power-bi,1
2026-09,p:limburg,all,all,spark,1
2026-09,p:limburg,all,all,windows-server,1
2026-09,p:limburg,all,entry,plc,1
2026-09,p:limburg,all,entry,power-bi,1
2026-09,p:limburg,all,junior,plc,1
2026-09,p:limburg,all,junior,power-bi,1
2026-09,p:limburg,all,senior,cybersecurity,1
2026-09,p:limburg,all,senior,erp,2
2026-09,p:limburg,all,senior,java,2
2026-09,p:limburg,all,unknown,agile-scrum,2
2026-09,p:limburg,all,unknown,ai-llm,2
2026-09,p:limburg,all,unknown,cybersecurity,4
2026-09,p:limburg,all,unknown,erp,2
2026-09,p:limburg,all,unknown,java,2
2026-09,p:limburg,all,unknown,kubernetes,1
2026-09,p:limburg,all,unknown,linux,2
2026-09,p:limburg,all,unknown,networking,1
2026-09,p:limburg,all,unknown,plc,3
2026-09,p:limburg,all,unknown,spark,1
2026-09,p:limburg,all,unknown,windows-server,1
2026-09,p:limburg,business-it-management,all,agile-scrum,2
2026-09,p:limburg,business-it-management,all,erp,1
2026-09,p:limburg,business-it-management,all,networking,1
2026-09,p:limburg,business-it-management,all,power-bi,1
2026-09,p:limburg,business-it-management,entry,power-bi,1
2026-09,p:limburg,business-it-management,junior,power-bi,1
2026-09,p:limburg,business-it-management,unknown,agile-scrum,2
2026-09,p:limburg,business-it-management,unknown,erp,1
2026-09,p:limburg,business-it-management,unknown,networking,1
2026-09,p:limburg,informatica,all,ai-llm,1
2026-09,p:limburg,informatica,all,cybersecurity,5
2026-09,p:limburg,informatica,all,erp,4
2026-09,p:limburg,informatica,all,java,4
2026-09,p:limburg,informatica,all,kubernetes,1
2026-09,p:limburg,informatica,all,linux,1
2026-09,p:limburg,informatica,all,networking,1
2026-09,p:limburg,informatica,all,plc,3
2026-09,p:limburg,informatica,all,power-bi,1
2026-09,p:limburg,informatica,all,spark,1
2026-09,p:limburg,informatica,all,windows-server,1
2026-09,p:limburg,informatica,entry,plc,1
2026-09,p:limburg,informatica,entry,power-bi,1
2026-09,p:limburg,informatica,junior,plc,1
2026-09,p:limburg,informatica,junior,power-bi,1
2026-09,p:limburg,informatica,senior,cybersecurity,1
2026-09,p:limburg,informatica,senior,erp,2
2026-09,p:limburg,informatica,senior,java,2
2026-09,p:limburg,informatica,unknown,ai-llm,1
2026-09,p:limburg,informatica,unknown,cybersecurity,4
2026-09,p:limburg,informatica,unknown,erp,2
2026-09,p:limburg,informatica,unknown,java,2
2026-09,p:limburg,informatica,unknown,kubernetes,1
2026-09,p:limburg,informatica,unknown,linux,1
2026-09,p:limburg,informatica,unknown,networking,1
2026-09,p:limburg,informatica,unknown,plc,2
2026-09,p:limburg,informatica,unknown,spark,1
2026-09,p:limburg,informatica,unknown,windows-server,1
2026-09,p:limburg,technische-informatica,all,cybersecurity,5
2026-09,p:limburg,technische-informatica,all,erp,1
2026-09,p:limburg,technische-informatica,all,java,1
2026-09,p:limburg,technische-informatica,all,kubernetes,1
2026-09,p:limburg,technische-informatica,all,linux,1
2026-09,p:limburg,technische-informatica,all,plc,1
2026-09,p:limburg,technische-informatica,all,windows-server,1
2026-09,p:limburg,technische-informatica,senior,cybersecurity,1
2026-09,p:limburg,technische-informatica,unknown,cybersecurity,4
2026-09,p:limburg,technische-informatica,unknown,erp,1
2026-09,p:limburg,technische-informatica,unknown,java,1
2026-09,p:limburg,technische-informatica,unknown,kubernetes,1
2026-09,p:limburg,technische-informatica,unknown,linux,1
2026-09,p:limburg,technische-informatica,unknown,plc,1
2026-09,p:limburg,technische-informatica,unknown,windows-server,1
2026-09,p:noord-brabant,all,all,agile-scrum,5
2026-09,p:noord-brabant,all,all,ai-llm,17
2026-09,p:noord-brabant,all,all,android,10
2026-09,p:noord-brabant,all,all,angular,2
2026-09,p:noord-brabant,all,all,aws,3
2026-09,p:noord-brabant,all,all,azure,2
